Project,Test,assertion_roulette,conditional_test_logic,eager_test,fire_and_forget,indirect_testing,mystery_guest,resource_optimism,test_run_war,num_asserts,test_length
joel-costigliola-assertj-core,org.assertj.core.error.ShouldBeWritable_create_Test#should_create_error_message_for_File,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
joel-costigliola-assertj-core,org.assertj.core.error.ShouldBeWritable_create_Test#should_create_error_message_for_Path,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
joel-costigliola-assertj-core,org.assertj.core.api.abstract_.AbstractAssert_isNot_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.abstract_.AbstractAssert_isNot_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.error.DescriptionFormatter_format_Test#should_format_description_if_value_is_not_empty_or_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_not_be_equal_to_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_have_transitive_equals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_not_be_equal_to_Offset_with_different_value,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_not_be_equal_to_Object_of_different_type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_maintain_equals_and_hashCode_contract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_have_symmetric_equals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.data.Offset_equals_hashCode_Test#should_have_reflexive_equals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.files.Files_assertCanWrite_Test#should_pass_if_actual_can_write,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.files.Files_assertCanWrite_Test#should_fail_if_actual_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.files.Files_assertCanWrite_Test#should_fail_if_can_not_write,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
joel-costigliola-assertj-core,org.assertj.core.api.intarray.IntArrayAssert_containsSequence_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.intarray.IntArrayAssert_containsSequence_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.doublearray.DoubleArrayAssert_contains_at_Index_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.doublearray.DoubleArrayAssert_contains_at_Index_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.iterable.IterableAssert_areExactly_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.iterable.IterableAssert_areExactly_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.float_.FloatAssert_isLessThan_float_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.float_.FloatAssert_isLessThan_float_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.shortarray.ShortArrayAssert_containsOnlyOnce_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.shortarray.ShortArrayAssert_containsOnlyOnce_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_usingElementComparator_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_usingElementComparator_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_doesNotContainNull_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_doesNotContainNull_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.list.ListAssert_isSorted_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.list.ListAssert_isSorted_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_contains_given_values_only_even_if_duplicated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_actual_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_contains_given_values_only_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_contains_given_values_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_actual_contains_given_values_only_more_than_once,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_actual_contains_given_values_only_more_than_once_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_contains_given_values_only_in_different_order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_actual_does_not_contain_given_values_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_and_given_values_are_empty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_throw_error_if_array_of_values_to_look_for_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not_whatever_custom_comparison_strategy_is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_contains_given_values_only_even_if_duplicated_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_fail_if_actual_does_not_contain_given_values_only_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_pass_if_actual_contains_given_values_only_in_different_order_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.bytearrays.ByteArrays_assertContainsOnlyOnce_Test#should_throw_error_if_array_of_values_to_look_for_is_null_whatever_custom_comparison_strategy_is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_allow_assertions_on_field_values_extracted_from_given_iterable,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_allow_assertions_on_property_values_extracted_from_given_iterable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_allow_assertions_on_extractor_assertions_extracted_from_given_array,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_allow_assertions_on_multiple_extracted_values_from_given_iterable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_throw_error_if_no_property_nor_field_with_given_name_can_be_extracted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_allow_assertions_on_property_values_extracted_from_given_iterable_with_extracted_type_defined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.objectarray.ObjectArrayAssert_extracting_Test#should_throw_error_if_one_property_or_field_can_not_be_extracted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.chararray.CharArrayAssert_doesNotContain_at_Index_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.chararray.CharArrayAssert_doesNotContain_at_Index_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.booleanarray.BooleanArrayAssert_startsWith_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.booleanarray.BooleanArrayAssert_startsWith_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.chararrays.CharArrays_assertHasSameSizeAs_with_Array_Test#should_fail_if_actual_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.chararrays.CharArrays_assertHasSameSizeAs_with_Array_Test#should_fail_if_size_of_actual_is_not_equal_to_expected_size,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
joel-costigliola-assertj-core,org.assertj.core.internal.chararrays.CharArrays_assertHasSameSizeAs_with_Array_Test#should_pass_if_size_of_actual_is_equal_to_expected_size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.Assertions_assertThat_with_Object_Test#should_pass_actual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
joel-costigliola-assertj-core,org.assertj.core.api.Assertions_assertThat_with_Object_Test#should_create_Assert,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
joel-costigliola-assertj-core,org.assertj.core.api.charsequence.CharSequenceAssert_isEmpty_Test#should_return_this,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
joel-costigliola-assertj-core,org.assertj.core.api.charsequence.CharSequenceAssert_isEmpty_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.failures.Failures_failure_with_AssertionErrorFactory_Test#should_create_own_AssertionError_when_overriding_error_message_is_specified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
joel-costigliola-assertj-core,org.assertj.core.internal.failures.Failures_failure_with_AssertionErrorFactory_Test#should_use_AssertionErrorFactory_when_overriding_error_message_is_not_specified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
joel-costigliola-assertj-core,org.assertj.core.internal.longarrays.LongArrays_assertNullOrEmpty_Test#should_pass_if_array_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.longarrays.LongArrays_assertNullOrEmpty_Test#should_fail_if_array_is_not_null_and_is_not_empty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
joel-costigliola-assertj-core,org.assertj.core.internal.longarrays.LongArrays_assertNullOrEmpty_Test#should_pass_if_array_is_empty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.Assertions_assertThat_with_AssertProvider_Test#should_use_assert_provider_directly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.Assertions_assertThat_with_AssertProvider_Test#should_allow_assert_provider_within_assertThat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.inputstream.InputStreamAssert_hasSameContentAs_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.inputstream.InputStreamAssert_hasSameContentAs_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.floatarray.FloatArrayAssert_isNotEmpty_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.floatarray.FloatArrayAssert_isNotEmpty_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.error.ShouldNotBe_create_Test#should_create_error_message,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.Condition_describedAs_Description_Test#should_throw_error_of_description_is_null,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.Condition_describedAs_Description_Test#should_set_description,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.Condition_describedAs_Description_Test#should_return_same_condition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.intarray.IntArrayAssert_usingDefaultComparator_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.intarray.IntArrayAssert_usingDefaultComparator_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.integers.Integers_assertNotEqual_Test#should_fail_if_actual_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.integers.Integers_assertNotEqual_Test#should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.integers.Integers_assertNotEqual_Test#should_fail_if_integers_are_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
joel-costigliola-assertj-core,org.assertj.core.internal.integers.Integers_assertNotEqual_Test#should_pass_if_integers_are_not_equal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.integers.Integers_assertNotEqual_Test#should_fail_if_integers_are_equal_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
joel-costigliola-assertj-core,org.assertj.core.internal.integers.Integers_assertNotEqual_Test#should_pass_if_integers_are_not_equal_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.api.path.PathAssert_hasFileName_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.path.PathAssert_hasFileName_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.path.PathAssert_isAbsolute_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.path.PathAssert_isAbsolute_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.dates.Dates_assertIsToday_Test#should_pass_if_actual_is_today_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.dates.Dates_assertIsToday_Test#should_fail_if_actual_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.dates.Dates_assertIsToday_Test#should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.internal.dates.Dates_assertIsToday_Test#should_fail_if_actual_is_not_today_according_to_custom_comparison_strategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
joel-costigliola-assertj-core,org.assertj.core.internal.dates.Dates_assertIsToday_Test#should_pass_if_actual_is_today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
joel-costigliola-assertj-core,org.assertj.core.internal.dates.Dates_assertIsToday_Test#should_fail_if_actual_is_not_today,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
joel-costigliola-assertj-core,org.assertj.core.api.SoftAssertionErrorTest#should_format_multiple_errors_correctly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.SoftAssertionErrorTest#should_format_a_single_error_correctly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
joel-costigliola-assertj-core,org.assertj.core.error.ShouldBeInSameYear_create_Test#should_create_error_message,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
joel-costigliola-assertj-core,org.assertj.core.api.iterable.IterableAssert_doNotHave_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.iterable.IterableAssert_doNotHave_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.util.Collections_format_Test#should_return_empty_brackets_if_Collection_is_empty,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
joel-costigliola-assertj-core,org.assertj.core.util.Collections_format_Test#should_format_Collection,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
joel-costigliola-assertj-core,org.assertj.core.util.Collections_format_Test#should_return_null_if_Collection_is_null,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.Assertions_assertThat_with_BooleanArray_Test#should_pass_actual,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
joel-costigliola-assertj-core,org.assertj.core.api.Assertions_assertThat_with_BooleanArray_Test#should_create_Assert,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.path.PathAssert_isNormalized_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.path.PathAssert_isNormalized_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.chararray.CharArrayAssert_usingElementComparator_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
joel-costigliola-assertj-core,org.assertj.core.api.chararray.CharArrayAssert_usingElementComparator_Test#should_have_internal_effects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
joel-costigliola-assertj-core,org.assertj.core.api.filter.Filter_being_condition_Test#should_filter_iterable_elements_satisfying_condition,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
joel-costigliola-assertj-core,org.assertj.core.api.filter.Filter_being_condition_Test#should_fail_if_filter_condition_is_null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
joel-costigliola-assertj-core,org.assertj.core.api.date.DateAssert_isToday_Test#should_return_this,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
